timestamp,e2_node_id,ue_id,latency_seconds
2025-04-09 16:29:12,gnbd_001_001_00019b_0,0,0.015827655792236328
2025-04-09 16:29:17,gnbd_001_001_00019b_0,0,0.0036067962646484375
2025-04-09 16:29:22,gnbd_001_001_00019b_0,0,0.003747701644897461
2025-04-09 16:29:27,gnbd_001_001_00019b_0,0,0.0035398006439208984
2025-04-09 16:29:32,gnbd_001_001_00019b_0,0,0.004228115081787109
2025-04-09 16:29:37,gnbd_001_001_00019b_0,0,0.0037059783935546875
2025-04-09 16:29:42,gnbd_001_001_00019b_0,0,0.003640890121459961
2025-04-09 16:29:47,gnbd_001_001_00019b_0,0,0.003632068634033203
2025-04-09 16:29:52,gnbd_001_001_00019b_0,0,0.0059621334075927734
2025-04-09 16:29:58,gnbd_001_001_00019b_0,0,0.004393815994262695
2025-04-09 16:30:03,gnbd_001_001_00019b_0,0,0.004187107086181641
2025-04-09 16:30:08,gnbd_001_001_00019b_0,0,0.004072666168212891
2025-04-09 16:30:13,gnbd_001_001_00019b_0,0,0.005557060241699219
2025-04-09 16:30:18,gnbd_001_001_00019b_0,0,0.004189014434814453
2025-04-09 16:30:23,gnbd_001_001_00019b_0,0,0.005784749984741211
2025-04-09 16:30:28,gnbd_001_001_00019b_0,0,0.004919528961181641
2025-04-09 16:30:33,gnbd_001_001_00019b_0,0,0.0035507678985595703
2025-04-09 16:30:38,gnbd_001_001_00019b_0,0,0.004000425338745117
2025-04-09 16:30:43,gnbd_001_001_00019b_0,0,0.05036044120788574
2025-04-09 16:30:48,gnbd_001_001_00019b_0,0,0.0047130584716796875
2025-04-09 16:30:53,gnbd_001_001_00019b_0,0,0.003911733627319336
2025-04-09 16:30:58,gnbd_001_001_00019b_0,0,0.003426074981689453
2025-04-09 16:31:03,gnbd_001_001_00019b_0,0,0.0033159255981445312
2025-04-09 16:31:08,gnbd_001_001_00019b_0,0,0.0033686161041259766
2025-04-09 16:31:13,gnbd_001_001_00019b_0,0,0.005064249038696289
2025-04-09 16:31:18,gnbd_001_001_00019b_0,0,0.004072666168212891
2025-04-09 16:31:23,gnbd_001_001_00019b_0,0,0.002789735794067383
2025-04-09 16:31:28,gnbd_001_001_00019b_0,0,0.0038962364196777344
2025-04-09 16:31:33,gnbd_001_001_00019b_0,0,0.003693103790283203
2025-04-09 16:31:38,gnbd_001_001_00019b_0,0,0.004022359848022461
2025-04-09 16:31:43,gnbd_001_001_00019b_0,0,0.0015399456024169922
2025-04-09 16:31:48,gnbd_001_001_00019b_0,0,0.008985519409179688
2025-04-09 16:31:53,gnbd_001_001_00019b_0,0,0.004081010818481445
2025-04-09 16:31:58,gnbd_001_001_00019b_0,0,0.0011906623840332031
2025-04-09 16:32:03,gnbd_001_001_00019b_0,0,0.00341033935546875
2025-04-09 16:32:08,gnbd_001_001_00019b_0,0,0.0034117698669433594
2025-04-09 16:32:13,gnbd_001_001_00019b_0,0,0.09272170066833496
2025-04-09 16:32:18,gnbd_001_001_00019b_0,0,0.0035309791564941406
2025-04-09 16:32:23,gnbd_001_001_00019b_0,0,0.003621339797973633
2025-04-09 16:32:28,gnbd_001_001_00019b_0,0,0.0035066604614257812
2025-04-09 16:32:33,gnbd_001_001_00019b_0,0,0.003545522689819336
2025-04-09 16:32:38,gnbd_001_001_00019b_0,0,0.004027128219604492
2025-04-09 16:32:43,gnbd_001_001_00019b_0,0,0.0040857791900634766
2025-04-09 16:32:48,gnbd_001_001_00019b_0,0,0.0036563873291015625
2025-04-09 16:32:53,gnbd_001_001_00019b_0,0,0.004276275634765625
2025-04-09 16:32:58,gnbd_001_001_00019b_0,0,0.003862142562866211
2025-04-09 16:33:03,gnbd_001_001_00019b_0,0,0.0040073394775390625
2025-04-09 16:33:08,gnbd_001_001_00019b_0,0,0.007922649383544922
2025-04-09 16:33:13,gnbd_001_001_00019b_0,0,0.004663705825805664
2025-04-09 16:33:18,gnbd_001_001_00019b_0,0,0.004315376281738281
2025-04-09 16:33:23,gnbd_001_001_00019b_0,0,0.005939483642578125
2025-04-09 16:33:28,gnbd_001_001_00019b_0,0,0.0034775733947753906
2025-04-09 16:33:33,gnbd_001_001_00019b_0,0,0.003927469253540039
2025-04-09 16:33:38,gnbd_001_001_00019b_0,0,0.0034847259521484375
2025-04-09 16:33:43,gnbd_001_001_00019b_0,0,0.004499197006225586
2025-04-09 16:33:48,gnbd_001_001_00019b_0,0,0.005158662796020508
2025-04-09 16:33:53,gnbd_001_001_00019b_0,0,0.004108905792236328
