timestamp,e2_node_id,ue_id,latency_seconds
2025-05-07 17:57:29,gnbd_001_001_00019b_0,0,0.0037775039672851562
2025-05-07 17:57:34,gnbd_001_001_00019b_0,0,0.027585268020629883
2025-05-07 17:57:39,gnbd_001_001_00019b_0,0,0.004355669021606445
2025-05-07 17:57:44,gnbd_001_001_00019b_0,0,0.004603385925292969
2025-05-07 17:57:49,gnbd_001_001_00019b_0,0,0.00449824333190918
2025-05-07 17:57:54,gnbd_001_001_00019b_0,0,0.0056684017181396484
2025-05-07 17:57:59,gnbd_001_001_00019b_0,0,0.0038194656372070312
2025-05-07 17:58:04,gnbd_001_001_00019b_0,0,0.00488591194152832
2025-05-07 17:58:09,gnbd_001_001_00019b_0,0,0.004061222076416016
2025-05-07 17:58:14,gnbd_001_001_00019b_0,0,0.004549264907836914
2025-05-07 17:58:19,gnbd_001_001_00019b_0,0,0.0037813186645507812
2025-05-07 17:58:24,gnbd_001_001_00019b_0,0,0.004701375961303711
2025-05-07 17:58:29,gnbd_001_001_00019b_0,0,0.004699230194091797
2025-05-07 17:58:34,gnbd_001_001_00019b_0,0,0.004711151123046875
2025-05-07 17:58:39,gnbd_001_001_00019b_0,0,0.004771709442138672
2025-05-07 17:58:44,gnbd_001_001_00019b_0,0,0.003446340560913086
2025-05-07 17:58:49,gnbd_001_001_00019b_0,0,0.003915309906005859
2025-05-07 17:58:54,gnbd_001_001_00019b_0,0,0.003941059112548828
2025-05-07 17:58:59,gnbd_001_001_00019b_0,0,0.004866361618041992
2025-05-07 17:59:04,gnbd_001_001_00019b_0,0,0.001998424530029297
2025-05-07 17:59:09,gnbd_001_001_00019b_0,0,0.0039827823638916016
2025-05-07 17:59:14,gnbd_001_001_00019b_0,0,0.003681182861328125
2025-05-07 17:59:19,gnbd_001_001_00019b_0,0,0.0037603378295898438
2025-05-07 17:59:24,gnbd_001_001_00019b_0,0,0.0037555694580078125
2025-05-07 17:59:29,gnbd_001_001_00019b_0,0,0.0077419281005859375
2025-05-07 17:59:34,gnbd_001_001_00019b_0,0,0.0033752918243408203
2025-05-07 17:59:39,gnbd_001_001_00019b_0,0,0.0021457672119140625
2025-05-07 17:59:44,gnbd_001_001_00019b_0,0,0.003435373306274414
2025-05-07 17:59:49,gnbd_001_001_00019b_0,0,0.0023031234741210938
2025-05-07 17:59:54,gnbd_001_001_00019b_0,0,0.0036225318908691406
2025-05-07 17:59:59,gnbd_001_001_00019b_0,0,0.004109621047973633
2025-05-07 18:00:04,gnbd_001_001_00019b_0,0,0.002376079559326172
2025-05-07 18:00:09,gnbd_001_001_00019b_0,0,0.003400087356567383
2025-05-07 18:00:14,gnbd_001_001_00019b_0,0,0.004735231399536133
2025-05-07 18:00:19,gnbd_001_001_00019b_0,0,0.0023622512817382812
2025-05-07 18:00:24,gnbd_001_001_00019b_0,0,0.0037958621978759766
2025-05-07 18:00:29,gnbd_001_001_00019b_0,0,0.0034880638122558594
2025-05-07 18:00:34,gnbd_001_001_00019b_0,0,0.004761695861816406
2025-05-07 18:00:39,gnbd_001_001_00019b_0,0,0.00413823127746582
2025-05-07 18:00:44,gnbd_001_001_00019b_0,0,0.0037992000579833984
2025-05-07 18:00:49,gnbd_001_001_00019b_0,0,0.0039594173431396484
2025-05-07 18:00:54,gnbd_001_001_00019b_0,0,0.0036444664001464844
2025-05-07 18:00:59,gnbd_001_001_00019b_0,0,0.004132747650146484
2025-05-07 18:01:04,gnbd_001_001_00019b_0,0,0.003838777542114258
2025-05-07 18:01:09,gnbd_001_001_00019b_0,0,0.003677845001220703
2025-05-07 18:01:14,gnbd_001_001_00019b_0,0,0.003983497619628906
2025-05-07 18:01:19,gnbd_001_001_00019b_0,0,0.005118846893310547
2025-05-07 18:01:24,gnbd_001_001_00019b_0,0,0.004624366760253906
2025-05-07 18:01:29,gnbd_001_001_00019b_0,0,0.004057168960571289
2025-05-07 18:01:34,gnbd_001_001_00019b_0,0,0.00465083122253418
2025-05-07 18:01:39,gnbd_001_001_00019b_0,0,0.0019838809967041016
2025-05-07 18:01:44,gnbd_001_001_00019b_0,0,0.004480838775634766
2025-05-07 18:01:49,gnbd_001_001_00019b_0,0,0.0037462711334228516
2025-05-07 18:01:54,gnbd_001_001_00019b_0,0,0.004261493682861328
2025-05-07 18:01:59,gnbd_001_001_00019b_0,0,0.003966808319091797
2025-05-07 18:02:04,gnbd_001_001_00019b_0,0,0.0038154125213623047
2025-05-07 18:02:09,gnbd_001_001_00019b_0,0,0.005082130432128906
2025-05-07 18:02:14,gnbd_001_001_00019b_0,0,0.005337953567504883
2025-05-07 18:02:19,gnbd_001_001_00019b_0,0,0.004021644592285156
2025-05-07 18:02:24,gnbd_001_001_00019b_0,0,0.004420042037963867
2025-05-07 18:02:29,gnbd_001_001_00019b_0,0,0.0047991275787353516
2025-05-07 18:02:34,gnbd_001_001_00019b_0,0,0.004130363464355469
2025-05-07 18:02:39,gnbd_001_001_00019b_0,0,0.0050508975982666016
2025-05-07 18:02:44,gnbd_001_001_00019b_0,0,0.003852367401123047
2025-05-07 18:02:49,gnbd_001_001_00019b_0,0,0.0034995079040527344
2025-05-07 18:02:54,gnbd_001_001_00019b_0,0,0.003609180450439453
2025-05-07 18:02:59,gnbd_001_001_00019b_0,0,0.0037620067596435547
2025-05-07 18:03:04,gnbd_001_001_00019b_0,0,0.0037393569946289062
2025-05-07 18:03:09,gnbd_001_001_00019b_0,0,0.0036971569061279297
2025-05-07 18:03:14,gnbd_001_001_00019b_0,0,0.0041162967681884766
2025-05-07 18:03:19,gnbd_001_001_00019b_0,0,0.003964424133300781
2025-05-07 18:03:24,gnbd_001_001_00019b_0,0,0.003999233245849609
2025-05-07 18:03:29,gnbd_001_001_00019b_0,0,0.0045413970947265625
2025-05-07 18:03:34,gnbd_001_001_00019b_0,0,0.003976106643676758
2025-05-07 18:03:39,gnbd_001_001_00019b_0,0,0.004056692123413086
2025-05-07 18:03:44,gnbd_001_001_00019b_0,0,0.00510406494140625
2025-05-07 18:03:49,gnbd_001_001_00019b_0,0,0.004643678665161133
2025-05-07 18:03:54,gnbd_001_001_00019b_0,0,0.0034592151641845703
2025-05-07 18:03:59,gnbd_001_001_00019b_0,0,0.009842634201049805
2025-05-07 18:04:04,gnbd_001_001_00019b_0,0,0.004248380661010742
2025-05-07 18:04:09,gnbd_001_001_00019b_0,0,0.1775975227355957
2025-05-07 18:04:15,gnbd_001_001_00019b_0,0,0.004379987716674805
2025-05-07 18:04:20,gnbd_001_001_00019b_0,0,0.004605770111083984
2025-05-07 18:04:25,gnbd_001_001_00019b_0,0,0.0039844512939453125
2025-05-07 18:04:30,gnbd_001_001_00019b_0,0,0.0035533905029296875
2025-05-07 18:04:35,gnbd_001_001_00019b_0,0,0.005522251129150391
2025-05-07 18:04:40,gnbd_001_001_00019b_0,0,0.0036475658416748047
2025-05-07 18:04:45,gnbd_001_001_00019b_0,0,0.0041217803955078125
2025-05-07 18:04:50,gnbd_001_001_00019b_0,0,0.004209041595458984
2025-05-07 18:04:55,gnbd_001_001_00019b_0,0,0.003656625747680664
2025-05-07 18:05:00,gnbd_001_001_00019b_0,0,0.0037336349487304688
2025-05-07 18:05:05,gnbd_001_001_00019b_0,0,0.004263639450073242
2025-05-07 18:05:10,gnbd_001_001_00019b_0,0,0.003884553909301758
2025-05-07 18:05:15,gnbd_001_001_00019b_0,0,0.003627300262451172
2025-05-07 18:05:20,gnbd_001_001_00019b_0,0,0.0035140514373779297
2025-05-07 18:05:25,gnbd_001_001_00019b_0,0,0.004724025726318359
2025-05-07 18:05:30,gnbd_001_001_00019b_0,0,0.004153728485107422
2025-05-07 18:05:35,gnbd_001_001_00019b_0,0,0.004709959030151367
2025-05-07 18:05:40,gnbd_001_001_00019b_0,0,0.003500223159790039
2025-05-07 18:05:45,gnbd_001_001_00019b_0,0,0.002290487289428711
2025-05-07 18:05:50,gnbd_001_001_00019b_0,0,0.003617525100708008
2025-05-07 18:05:55,gnbd_001_001_00019b_0,0,0.0018947124481201172
2025-05-07 18:06:00,gnbd_001_001_00019b_0,0,0.005704164505004883
2025-05-07 18:06:05,gnbd_001_001_00019b_0,0,0.0036706924438476562
2025-05-07 18:06:10,gnbd_001_001_00019b_0,0,0.002559661865234375
2025-05-07 18:06:15,gnbd_001_001_00019b_0,0,0.0038900375366210938
2025-05-07 18:06:20,gnbd_001_001_00019b_0,0,0.004236936569213867
2025-05-07 18:06:25,gnbd_001_001_00019b_0,0,0.003427267074584961
2025-05-07 18:06:30,gnbd_001_001_00019b_0,0,0.003056049346923828
2025-05-07 18:06:35,gnbd_001_001_00019b_0,0,0.00208282470703125
2025-05-07 18:06:40,gnbd_001_001_00019b_0,0,0.0037810802459716797
2025-05-07 18:06:45,gnbd_001_001_00019b_0,0,0.004202842712402344
2025-05-07 18:06:50,gnbd_001_001_00019b_0,0,0.0035512447357177734
2025-05-07 18:06:55,gnbd_001_001_00019b_0,0,0.004523277282714844
2025-05-07 18:07:00,gnbd_001_001_00019b_0,0,0.0035538673400878906
2025-05-07 18:07:05,gnbd_001_001_00019b_0,0,0.0049419403076171875
2025-05-07 18:07:10,gnbd_001_001_00019b_0,0,0.003643035888671875
2025-05-07 18:07:15,gnbd_001_001_00019b_0,0,0.0034935474395751953
2025-05-07 18:07:20,gnbd_001_001_00019b_0,0,0.003670215606689453
2025-05-07 18:07:25,gnbd_001_001_00019b_0,0,0.003727436065673828
2025-05-07 18:07:30,gnbd_001_001_00019b_0,0,0.006308794021606445
2025-05-07 18:07:35,gnbd_001_001_00019b_0,0,0.005345344543457031
2025-05-07 18:07:40,gnbd_001_001_00019b_0,0,0.0037980079650878906
2025-05-07 18:07:45,gnbd_001_001_00019b_0,0,0.0040972232818603516
2025-05-07 18:07:50,gnbd_001_001_00019b_0,0,0.00475001335144043
